comment_id,video_seed_id,fecha,categoria_real,comentario,likes
c003369,seed_dep_2,2025-12-15,Deportes,"interesante el analisis sobre lesion y medalla, deberian hacer una segunda parte",1
c003371,seed_dep_5,2025-12-15,Deportes,"no puedo creer lo que paso con transferencia y entrenador, alguien mas lo vio",3
c003410,seed_cli_3,2025-12-15,Clima y Energia,"no puedo creer lo que paso con inundacion y huracan, alguien mas lo vio",2
c003408,seed_cli_4,2025-12-15,Clima y Energia,"llevo dias viendo videos sobre contaminacion, la inundacion cada vez es peor",4
c003394,seed_cli_3,2025-12-16,Clima y Energia,"llevo dias viendo videos sobre sequia, la huracan cada vez es peor",0
c003393,seed_cli_1,2025-12-16,Clima y Energia,"no puedo creer lo que paso con contaminacion y solar, alguien mas lo vio",3
c003392,seed_cli_1,2025-12-16,Clima y Energia,"interesante el analisis sobre incendio y clima, deberian hacer una segunda parte",1
c003364,seed_dep_4,2025-12-16,Deportes,porque nadie habla de transferencia y portero en las noticias grandes,5
c003378,seed_cli_4,2025-12-16,Clima y Energia,yo creo que apagon y calor se van a poner peor el proximo mes,3
c003381,seed_cli_5,2025-12-16,Clima y Energia,"este canal explico renovables mejor que cualquier noticiero, mencionaron solar",1
c003345,seed_eco_3,2025-12-16,Economia,"mi familia esta afectada por impuestos, tambien por deuda, gracias por cubrir el tema",1
c003347,seed_eco_2,2025-12-17,Economia,"primera vez que escucho de salario, alguien me explica que paso con mercado",1
c003373,seed_cli_4,2025-12-17,Clima y Energia,"todos hablando de sismo y de temperatura, menos los medios tradicionales",3
c003367,seed_dep_4,2025-12-17,Deportes,"este canal explico seleccion mejor que cualquier noticiero, mencionaron entrenador",3
c003366,seed_dep_4,2025-12-17,Deportes,"mi familia esta afectada por entrenador, tambien por gol, gracias por cubrir el tema",1
c003361,seed_dep_4,2025-12-17,Deportes,"interesante el analisis sobre portero y equipo, deberian hacer una segunda parte",2
c003400,seed_cli_5,2025-12-17,Clima y Energia,porque nadie habla de sequia y inundacion en las noticias grandes,6
c003356,seed_ent_1,2025-12-17,Entretenimiento,"primera vez que escucho de estreno, alguien me explica que paso con cancion",2
c003404,seed_cli_3,2025-12-17,Clima y Energia,"mi familia esta afectada por inundacion, tambien por clima, gracias por cubrir el tema",2
c003352,seed_ent_4,2025-12-17,Entretenimiento,"mi familia esta afectada por festival, tambien por guion, gracias por cubrir el tema",3
c003397,seed_cli_4,2025-12-17,Clima y Energia,"todos hablando de temperatura y de lluvia, menos los medios tradicionales",2
c003344,seed_eco_5,2025-12-17,Economia,"dolar otra vez en tendencias, la impuestos va para largo",3
c003348,seed_eco_5,2025-12-17,Economia,"peso otra vez en tendencias, la deuda va para largo",2
c003383,seed_cli_1,2025-12-17,Clima y Energia,"sismo otra vez en tendencias, la clima va para largo",0
c003406,seed_cli_3,2025-12-18,Clima y Energia,"interesante el analisis sobre clima y sismo, deberian hacer una segunda parte",2
c003407,seed_cli_4,2025-12-18,Clima y Energia,"no puedo creer lo que paso con inundacion y calor, alguien mas lo vio",3
c003403,seed_cli_2,2025-12-18,Clima y Energia,"primera vez que escucho de contaminacion, alguien me explica que paso con sequia",3
c003346,seed_eco_4,2025-12-18,Economia,porque nadie habla de deuda y ahorro en las noticias grandes,2
c003354,seed_ent_2,2025-12-18,Entretenimiento,"primera vez que escucho de serie, alguien me explica que paso con actriz",1
c003359,seed_ent_1,2025-12-18,Entretenimiento,"director otra vez en tendencias, la estreno va para largo",3
c003351,seed_eco_1,2025-12-19,Economia,"este canal explico ahorro mejor que cualquier noticiero, mencionaron credito",1
c003353,seed_ent_2,2025-12-19,Entretenimiento,"primera vez que escucho de streaming, alguien me explica que paso con actor",4
c003342,seed_eco_1,2025-12-19,Economia,"mi familia esta afectada por inflacion, tambien por gasolina, gracias por cubrir el tema",1
c003382,seed_cli_3,2025-12-19,Clima y Energia,"tormenta otra vez en tendencias, la lluvia va para largo",7
c003341,seed_eco_4,2025-12-19,Economia,"interesante el analisis sobre impuestos y desempleo, deberian hacer una segunda parte",4
c003386,seed_cli_3,2025-12-19,Clima y Energia,"todos hablando de tormenta y de sismo, menos los medios tradicionales",1
c003340,seed_eco_2,2025-12-19,Economia,"mi familia esta afectada por desempleo, tambien por gasolina, gracias por cubrir el tema",5
c003339,seed_eco_2,2025-12-19,Economia,"mi familia esta afectada por empleo, tambien por gasolina, gracias por cubrir el tema",2
c003370,seed_dep_5,2025-12-20,Deportes,porque nadie habla de medalla y partido en las noticias grandes,2
c003343,seed_eco_2,2025-12-20,Economia,"llevo dias viendo videos sobre deuda, la mercado cada vez es peor",4
c003374,seed_cli_1,2025-12-20,Clima y Energia,"mi familia esta afectada por clima, tambien por sequia, gracias por cubrir el tema",2
c003375,seed_cli_3,2025-12-20,Clima y Energia,porque nadie habla de huracan y renovables en las noticias grandes,6
c003391,seed_cli_3,2025-12-20,Clima y Energia,"no puedo creer lo que paso con temperatura y incendio, alguien mas lo vio",3
c003380,seed_cli_3,2025-12-20,Clima y Energia,"llevo dias viendo videos sobre incendio, la tormenta cada vez es peor",1
c003390,seed_cli_5,2025-12-20,Clima y Energia,"no puedo creer lo que paso con sequia y huracan, alguien mas lo vio",2
c003409,seed_cli_2,2025-12-20,Clima y Energia,"llevo dias viendo videos sobre huracan, la sequia cada vez es peor",2
c003355,seed_ent_4,2025-12-20,Entretenimiento,"todos hablando de festival y de trailer, menos los medios tradicionales",5
c003349,seed_eco_5,2025-12-20,Economia,porque nadie habla de sueldo y precios en las noticias grandes,3
c003385,seed_cli_1,2025-12-20,Clima y Energia,"primera vez que escucho de temperatura, alguien me explica que paso con solar",2
c003357,seed_ent_3,2025-12-20,Entretenimiento,"temporada otra vez en tendencias, la director va para largo",2
c003377,seed_cli_2,2025-12-20,Clima y Energia,yo creo que tormenta y lluvia se van a poner peor el proximo mes,3
c003363,seed_dep_3,2025-12-20,Deportes,"este canal explico transferencia mejor que cualquier noticiero, mencionaron campeonato",4
c003350,seed_eco_2,2025-12-20,Economia,"interesante el analisis sobre empleo y deuda, deberian hacer una segunda parte",3
c003402,seed_cli_3,2025-12-21,Clima y Energia,yo creo que energia y inundacion se van a poner peor el proximo mes,3
c003401,seed_cli_3,2025-12-21,Clima y Energia,"no puedo creer lo que paso con lluvia y sequia, alguien mas lo vio",2
c003405,seed_cli_5,2025-12-21,Clima y Energia,yo creo que solar y huracan se van a poner peor el proximo mes,1
c003372,seed_dep_3,2025-12-21,Deportes,"entrenador otra vez en tendencias, la equipo va para largo",0
c003396,seed_cli_1,2025-12-21,Clima y Energia,"todos hablando de temperatura y de sismo, menos los medios tradicionales",2
c003395,seed_cli_4,2025-12-21,Clima y Energia,"solar otra vez en tendencias, la huracan va para largo",2
c003389,seed_cli_2,2025-12-21,Clima y Energia,porque nadie habla de inundacion y lluvia en las noticias grandes,3
c003388,seed_cli_2,2025-12-21,Clima y Energia,"interesante el analisis sobre lluvia y renovables, deberian hacer una segunda parte",2
c003362,seed_dep_4,2025-12-21,Deportes,yo creo que partido y transferencia se van a poner peor el proximo mes,6
c003379,seed_cli_1,2025-12-21,Clima y Energia,"renovables otra vez en tendencias, la incendio va para largo",3
c003376,seed_cli_3,2025-12-21,Clima y Energia,"mi familia esta afectada por sequia, tambien por tormenta, gracias por cubrir el tema",4
c003368,seed_dep_3,2025-12-21,Deportes,yo creo que equipo y estadio se van a poner peor el proximo mes,3
c003398,seed_cli_3,2025-12-21,Clima y Energia,"no puedo creer lo que paso con lluvia y inundacion, alguien mas lo vio",3
c003430,seed_ent_5,2025-12-22,Entretenimiento,"interesante el analisis sobre concierto y pelicula, deberian hacer una segunda parte",5
c003432,seed_ent_2,2025-12-22,Entretenimiento,"festival otra vez en tendencias, la estreno va para largo",3
c003439,seed_dep_4,2025-12-22,Deportes,"transferencia otra vez en tendencias, la portero va para largo",5
c003446,seed_dep_3,2025-12-22,Deportes,yo creo que transferencia y gol se van a poner peor el proximo mes,3
c003451,seed_dep_2,2025-12-22,Deportes,"mi familia esta afectada por torneo, tambien por portero, gracias por cubrir el tema",2
c003473,seed_cli_4,2025-12-22,Clima y Energia,"llevo dias viendo videos sobre clima, la apagon cada vez es peor",4
c003457,seed_cli_2,2025-12-22,Clima y Energia,"interesante el analisis sobre calor y lluvia, deberian hacer una segunda parte",2
c003487,seed_cli_4,2025-12-22,Clima y Energia,"llevo dias viendo videos sobre contaminacion, la temperatura cada vez es peor",3
c003471,seed_cli_4,2025-12-22,Clima y Energia,"todos hablando de clima y de sismo, menos los medios tradicionales",1
c003480,seed_cli_5,2025-12-22,Clima y Energia,"mi familia esta afectada por temperatura, tambien por clima, gracias por cubrir el tema",4
c003481,seed_cli_4,2025-12-22,Clima y Energia,"interesante el analisis sobre apagon y calor, deberian hacer una segunda parte",2
c003453,seed_dep_5,2025-12-22,Deportes,"mi familia esta afectada por transferencia, tambien por partido, gracias por cubrir el tema",5
c003424,seed_ent_1,2025-12-22,Entretenimiento,"mi familia esta afectada por actor, tambien por guion, gracias por cubrir el tema",5
c003484,seed_cli_4,2025-12-22,Clima y Energia,"interesante el analisis sobre contaminacion y tormenta, deberian hacer una segunda parte",3
c003411,seed_eco_4,2025-12-22,Economia,"todos hablando de credito y de deuda, menos los medios tradicionales",5
c003413,seed_eco_2,2025-12-22,Economia,"no puedo creer lo que paso con credito y dolar, alguien mas lo vio",2
c003419,seed_eco_4,2025-12-22,Economia,"interesante el analisis sobre precios y ahorro, deberian hacer una segunda parte",4
c003425,seed_ent_5,2025-12-23,Entretenimiento,"no puedo creer lo que paso con banda y pelicula, alguien mas lo vio",2
c003415,seed_eco_1,2025-12-23,Economia,"todos hablando de gasolina y de dolar, menos los medios tradicionales",0
c003455,seed_dep_3,2025-12-23,Deportes,"no puedo creer lo que paso con equipo y liga, alguien mas lo vio",2
c003423,seed_ent_2,2025-12-23,Entretenimiento,porque nadie habla de actriz y pelicula en las noticias grandes,3
c003416,seed_eco_5,2025-12-23,Economia,porque nadie habla de desempleo y empleo en las noticias grandes,2
c003472,seed_cli_2,2025-12-23,Clima y Energia,yo creo que huracan y solar se van a poner peor el proximo mes,4
c003474,seed_cli_3,2025-12-23,Clima y Energia,"interesante el analisis sobre contaminacion y renovables, deberian hacer una segunda parte",10
c003486,seed_cli_1,2025-12-23,Clima y Energia,"calor otra vez en tendencias, la apagon va para largo",4
c003445,seed_dep_1,2025-12-23,Deportes,"mi familia esta afectada por seleccion, tambien por medalla, gracias por cubrir el tema",5
c003465,seed_cli_4,2025-12-23,Clima y Energia,"primera vez que escucho de lluvia, alguien me explica que paso con incendio",3
c003434,seed_ent_5,2025-12-23,Entretenimiento,yo creo que cancion y guion se van a poner peor el proximo mes,5
c003436,seed_ent_5,2025-12-24,Entretenimiento,"llevo dias viendo videos sobre cancion, la premio cada vez es peor",2
c003450,seed_dep_1,2025-12-24,Deportes,"entrenador otra vez en tendencias, la portero va para largo",3
c003449,seed_dep_4,2025-12-24,Deportes,"no puedo creer lo que paso con partido y entrenador, alguien mas lo vio",2
c003489,seed_cli_4,2025-12-24,Clima y Energia,"no puedo creer lo que paso con contaminacion y renovables, alguien mas lo vio",6
c003460,seed_cli_4,2025-12-24,Clima y Energia,"interesante el analisis sobre sismo y huracan, deberian hacer una segunda parte",1
c003418,seed_eco_1,2025-12-24,Economia,"mi familia esta afectada por desempleo, tambien por deuda, gracias por cubrir el tema",4
c003461,seed_cli_4,2025-12-24,Clima y Energia,porque nadie habla de contaminacion y incendio en las noticias grandes,1
c003412,seed_eco_4,2025-12-24,Economia,"inflacion otra vez en tendencias, la peso va para largo",1
c003442,seed_dep_2,2025-12-24,Deportes,"no puedo creer lo que paso con campeonato y estadio, alguien mas lo vio",2
c003463,seed_cli_4,2025-12-24,Clima y Energia,"no puedo creer lo que paso con tormenta y calor, alguien mas lo vio",5
c003476,seed_cli_2,2025-12-24,Clima y Energia,"mi familia esta afectada por incendio, tambien por calor, gracias por cubrir el tema",4
c003435,seed_ent_3,2025-12-24,Entretenimiento,porque nadie habla de serie y concierto en las noticias grandes,3
c003414,seed_eco_4,2025-12-24,Economia,"no puedo creer lo que paso con credito y impuestos, alguien mas lo vio",3
c003488,seed_cli_3,2025-12-25,Clima y Energia,"no puedo creer lo que paso con energia y calor, alguien mas lo vio",3
c003459,seed_cli_1,2025-12-25,Clima y Energia,"todos hablando de inundacion y de renovables, menos los medios tradicionales",1
c003482,seed_cli_3,2025-12-25,Clima y Energia,"temperatura otra vez en tendencias, la sismo va para largo",2
c003437,seed_ent_3,2025-12-25,Entretenimiento,porque nadie habla de concierto y temporada en las noticias grandes,5
c003422,seed_ent_2,2025-12-25,Entretenimiento,"primera vez que escucho de serie, alguien me explica que paso con premio",4
c003452,seed_dep_3,2025-12-25,Deportes,"portero otra vez en tendencias, la torneo va para largo",1
c003468,seed_cli_2,2025-12-25,Clima y Energia,"energia otra vez en tendencias, la inundacion va para largo",1
c003443,seed_dep_5,2025-12-25,Deportes,yo creo que lesion y medalla se van a poner peor el proximo mes,4
c003491,seed_cli_4,2025-12-25,Clima y Energia,yo creo que sequia y apagon se van a poner peor el proximo mes,2
c003427,seed_ent_3,2025-12-25,Entretenimiento,"interesante el analisis sobre premio y trailer, deberian hacer una segunda parte",4
c003431,seed_ent_5,2025-12-25,Entretenimiento,"interesante el analisis sobre cancion y guion, deberian hacer una segunda parte",1
c003479,seed_cli_2,2025-12-26,Clima y Energia,"renovables otra vez en tendencias, la inundacion va para largo",0
c003469,seed_cli_5,2025-12-26,Clima y Energia,"este canal explico calor mejor que cualquier noticiero, mencionaron temperatura",5
c003477,seed_cli_3,2025-12-26,Clima y Energia,yo creo que lluvia y tormenta se van a poner peor el proximo mes,4
c003454,seed_dep_2,2025-12-26,Deportes,porque nadie habla de jugador y liga en las noticias grandes,2
c003428,seed_ent_1,2025-12-26,Entretenimiento,"primera vez que escucho de pelicula, alguien me explica que paso con festival",5
c003464,seed_cli_5,2025-12-26,Clima y Energia,"mi familia esta afectada por sequia, tambien por contaminacion, gracias por cubrir el tema",3
c003426,seed_ent_5,2025-12-26,Entretenimiento,"este canal explico pelicula mejor que cualquier noticiero, mencionaron premio",3
c003456,seed_dep_5,2025-12-26,Deportes,porque nadie habla de liga y medalla en las noticias grandes,4
c003440,seed_dep_2,2025-12-26,Deportes,porque nadie habla de arbitro y estadio en las noticias grandes,3
c003485,seed_cli_1,2025-12-27,Clima y Energia,"primera vez que escucho de sismo, alguien me explica que paso con tormenta",6
c003429,seed_ent_1,2025-12-27,Entretenimiento,"llevo dias viendo videos sobre actriz, la streaming cada vez es peor",3
c003478,seed_cli_3,2025-12-27,Clima y Energia,"todos hablando de sismo y de huracan, menos los medios tradicionales",4
c003420,seed_eco_3,2025-12-27,Economia,"credito otra vez en tendencias, la ahorro va para largo",3
c003467,seed_cli_2,2025-12-27,Clima y Energia,"mi familia esta afectada por energia, tambien por renovables, gracias por cubrir el tema",0
c003466,seed_cli_5,2025-12-27,Clima y Energia,"huracan otra vez en tendencias, la lluvia va para largo",5
c003444,seed_dep_5,2025-12-27,Deportes,"no puedo creer lo que paso con entrenador y jugador, alguien mas lo vio",5
c003447,seed_dep_2,2025-12-27,Deportes,"torneo otra vez en tendencias, la jugador va para largo",1
c003417,seed_eco_2,2025-12-27,Economia,"mi familia esta afectada por sueldo, tambien por peso, gracias por cubrir el tema",2
c003458,seed_cli_5,2025-12-27,Clima y Energia,"este canal explico lluvia mejor que cualquier noticiero, mencionaron incendio",1
c003433,seed_ent_2,2025-12-27,Entretenimiento,"todos hablando de festival y de streaming, menos los medios tradicionales",1
c003438,seed_ent_2,2025-12-27,Entretenimiento,"este canal explico cancion mejor que cualquier noticiero, mencionaron guion",4
c003490,seed_cli_4,2025-12-28,Clima y Energia,"mi familia esta afectada por contaminacion, tambien por clima, gracias por cubrir el tema",4
c003441,seed_dep_1,2025-12-28,Deportes,porque nadie habla de jugador y liga en las noticias grandes,4
c003475,seed_cli_1,2025-12-28,Clima y Energia,yo creo que energia y renovables se van a poner peor el proximo mes,7
c003421,seed_eco_4,2025-12-28,Economia,"no puedo creer lo que paso con peso y desempleo, alguien mas lo vio",3
c003448,seed_dep_3,2025-12-28,Deportes,"entrenador otra vez en tendencias, la transferencia va para largo",3
c003483,seed_cli_4,2025-12-28,Clima y Energia,"mi familia esta afectada por huracan, tambien por lluvia, gracias por cubrir el tema",2
c003470,seed_cli_5,2025-12-28,Clima y Energia,yo creo que calor y temperatura se van a poner peor el proximo mes,4
c003462,seed_cli_5,2025-12-28,Clima y Energia,"primera vez que escucho de lluvia, alguien me explica que paso con apagon",3
c003520,seed_ent_5,2025-12-29,Entretenimiento,"todos hablando de estreno y de pelicula, menos los medios tradicionales",1
c003519,seed_ent_1,2025-12-29,Entretenimiento,porque nadie habla de festival y streaming en las noticias grandes,6
c003517,seed_ent_5,2025-12-29,Entretenimiento,"no puedo creer lo que paso con streaming y pelicula, alguien mas lo vio",2
c003527,seed_dep_5,2025-12-29,Deportes,"interesante el analisis sobre campeonato y entrenador, deberian hacer una segunda parte",3
c003514,seed_ent_2,2025-12-29,Entretenimiento,"primera vez que escucho de director, alguien me explica que paso con streaming",6
c003529,seed_dep_2,2025-12-29,Deportes,"llevo dias viendo videos sobre equipo, la campeonato cada vez es peor",2
c003526,seed_dep_2,2025-12-29,Deportes,"llevo dias viendo videos sobre campeonato, la partido cada vez es peor",0
c003503,seed_eco_5,2025-12-29,Economia,"llevo dias viendo videos sobre desempleo, la precios cada vez es peor",5
c003542,seed_cli_4,2025-12-29,Clima y Energia,"primera vez que escucho de tormenta, alguien me explica que paso con lluvia",4
c003504,seed_eco_4,2025-12-29,Economia,"llevo dias viendo videos sobre empleo, la credito cada vez es peor",6
c003559,seed_cli_5,2025-12-29,Clima y Energia,"primera vez que escucho de solar, alguien me explica que paso con clima",1
c003558,seed_cli_2,2025-12-29,Clima y Energia,"todos hablando de contaminacion y de apagon, menos los medios tradicionales",1
c003495,seed_eco_2,2025-12-29,Economia,"interesante el analisis sobre ahorro y peso, deberian hacer una segunda parte",3
c003500,seed_eco_4,2025-12-29,Economia,"interesante el analisis sobre deuda y credito, deberian hacer una segunda parte",3
c003569,seed_cli_2,2025-12-30,Clima y Energia,"interesante el analisis sobre lluvia y huracan, deberian hacer una segunda parte",2
c003518,seed_ent_4,2025-12-30,Entretenimiento,"actriz otra vez en tendencias, la guion va para largo",3
c003556,seed_cli_2,2025-12-30,Clima y Energia,"llevo dias viendo videos sobre solar, la calor cada vez es peor",2
c003516,seed_ent_2,2025-12-30,Entretenimiento,porque nadie habla de serie y temporada en las noticias grandes,5
c003512,seed_ent_2,2025-12-30,Entretenimiento,"este canal explico trailer mejor que cualquier noticiero, mencionaron pelicula",1
c003509,seed_ent_5,2025-12-30,Entretenimiento,"no puedo creer lo que paso con actor y premio, alguien mas lo vio",4
c003530,seed_dep_4,2025-12-30,Deportes,"primera vez que escucho de liga, alguien me explica que paso con torneo",4
c003539,seed_cli_4,2025-12-30,Clima y Energia,"todos hablando de calor y de solar, menos los medios tradicionales",2
c003549,seed_cli_1,2025-12-30,Clima y Energia,"este canal explico renovables mejor que cualquier noticiero, mencionaron lluvia",4
c003541,seed_cli_1,2025-12-30,Clima y Energia,"llevo dias viendo videos sobre clima, la inundacion cada vez es peor",5
c003548,seed_cli_1,2025-12-30,Clima y Energia,"este canal explico apagon mejor que cualquier noticiero, mencionaron contaminacion",4
c003499,seed_eco_5,2025-12-30,Economia,"primera vez que escucho de mercado, alguien me explica que paso con deuda",4
c003510,seed_ent_3,2025-12-30,Entretenimiento,"este canal explico estreno mejor que cualquier noticiero, mencionaron serie",4
c003565,seed_cli_4,2025-12-31,Clima y Energia,yo creo que apagon y calor se van a poner peor el proximo mes,3
c003528,seed_dep_2,2025-12-31,Deportes,"llevo dias viendo videos sobre arbitro, la transferencia cada vez es peor",4
c003564,seed_cli_1,2025-12-31,Clima y Energia,"energia otra vez en tendencias, la calor va para largo",6
c003540,seed_cli_2,2025-12-31,Clima y Energia,"primera vez que escucho de apagon, alguien me explica que paso con temperatura",2
c003523,seed_ent_5,2025-12-31,Entretenimiento,yo creo que concierto y guion se van a poner peor el proximo mes,2
c003561,seed_cli_1,2025-12-31,Clima y Energia,"no puedo creer lo que paso con solar y contaminacion, alguien mas lo vio",2
c003570,seed_cli_5,2025-12-31,Clima y Energia,"no puedo creer lo que paso con tormenta y calor, alguien mas lo vio",3
c003566,seed_cli_4,2025-12-31,Clima y Energia,"primera vez que escucho de solar, alguien me explica que paso con sequia",2
c003568,seed_cli_4,2025-12-31,Clima y Energia,"clima otra vez en tendencias, la sismo va para largo",5
c003507,seed_ent_2,2025-12-31,Entretenimiento,"primera vez que escucho de actor, alguien me explica que paso con pelicula",2
c003563,seed_cli_4,2026-01-01,Clima y Energia,"solar otra vez en tendencias, la temperatura va para largo",0
c003492,seed_eco_2,2026-01-01,Economia,"llevo dias viendo videos sobre deuda, la impuestos cada vez es peor",3
c003555,seed_cli_5,2026-01-01,Clima y Energia,porque nadie habla de inundacion y calor en las noticias grandes,3
c003494,seed_eco_2,2026-01-01,Economia,"mi familia esta afectada por inversion, tambien por empleo, gracias por cubrir el tema",4
c003552,seed_cli_5,2026-01-01,Clima y Energia,"este canal explico sismo mejor que cualquier noticiero, mencionaron incendio",4
c003496,seed_eco_4,2026-01-01,Economia,"primera vez que escucho de dolar, alguien me explica que paso con peso",4
c003522,seed_ent_5,2026-01-01,Entretenimiento,porque nadie habla de festival y estreno en las noticias grandes,2
c003505,seed_ent_5,2026-01-01,Entretenimiento,"no puedo creer lo que paso con banda y actor, alguien mas lo vio",3
c003501,seed_eco_2,2026-01-01,Economia,"todos hablando de deuda y de salario, menos los medios tradicionales",4
c003536,seed_dep_3,2026-01-01,Deportes,"todos hablando de medalla y de arbitro, menos los medios tradicionales",2
c003533,seed_dep_5,2026-01-01,Deportes,"no puedo creer lo que paso con partido y equipo, alguien mas lo vio",0
c003521,seed_ent_3,2026-01-01,Entretenimiento,"este canal explico cancion mejor que cualquier noticiero, mencionaron guion",1
c003515,seed_ent_2,2026-01-01,Entretenimiento,yo creo que pelicula y serie se van a poner peor el proximo mes,2
c003508,seed_ent_5,2026-01-01,Entretenimiento,"todos hablando de pelicula y de premio, menos los medios tradicionales",3
c003538,seed_dep_5,2026-01-02,Deportes,yo creo que arbitro y jugador se van a poner peor el proximo mes,5
c003534,seed_dep_3,2026-01-02,Deportes,"seleccion otra vez en tendencias, la arbitro va para largo",2
c003557,seed_cli_2,2026-01-02,Clima y Energia,porque nadie habla de contaminacion y calor en las noticias grandes,1
c003547,seed_cli_3,2026-01-02,Clima y Energia,"interesante el analisis sobre lluvia y tormenta, deberian hacer una segunda parte",6
c003498,seed_eco_4,2026-01-02,Economia,"no puedo creer lo que paso con precios y gasolina, alguien mas lo vio",2
c003531,seed_dep_4,2026-01-02,Deportes,"primera vez que escucho de equipo, alguien me explica que paso con gol",2
c003525,seed_dep_3,2026-01-03,Deportes,"interesante el analisis sobre torneo y lesion, deberian hacer una segunda parte",1
c003567,seed_cli_5,2026-01-03,Clima y Energia,"no puedo creer lo que paso con inundacion y huracan, alguien mas lo vio",1
c003554,seed_cli_5,2026-01-03,Clima y Energia,"todos hablando de sequia y de energia, menos los medios tradicionales",2
c003497,seed_eco_3,2026-01-03,Economia,"no puedo creer lo que paso con credito y salario, alguien mas lo vio",7
c003532,seed_dep_1,2026-01-03,Deportes,"todos hablando de jugador y de equipo, menos los medios tradicionales",6
c003537,seed_dep_4,2026-01-03,Deportes,"primera vez que escucho de campeonato, alguien me explica que paso con seleccion",2
c003546,seed_cli_4,2026-01-03,Clima y Energia,"interesante el analisis sobre incendio y solar, deberian hacer una segunda parte",5
c003545,seed_cli_5,2026-01-03,Clima y Energia,"mi familia esta afectada por energia, tambien por tormenta, gracias por cubrir el tema",2
c003544,seed_cli_2,2026-01-03,Clima y Energia,"mi familia esta afectada por inundacion, tambien por huracan, gracias por cubrir el tema",4
c003543,seed_cli_5,2026-01-03,Clima y Energia,porque nadie habla de solar y calor en las noticias grandes,5
c003535,seed_dep_1,2026-01-03,Deportes,"interesante el analisis sobre jugador y seleccion, deberian hacer una segunda parte",3
c003551,seed_cli_5,2026-01-03,Clima y Energia,"no puedo creer lo que paso con renovables y solar, alguien mas lo vio",3
c003524,seed_ent_5,2026-01-03,Entretenimiento,porque nadie habla de streaming y serie en las noticias grandes,3
c003493,seed_eco_2,2026-01-04,Economia,"todos hablando de gasolina y de peso, menos los medios tradicionales",3
c003560,seed_cli_4,2026-01-04,Clima y Energia,"clima otra vez en tendencias, la incendio va para largo",2
c003502,seed_eco_4,2026-01-04,Economia,"primera vez que escucho de gasolina, alguien me explica que paso con inflacion",5
c003506,seed_ent_4,2026-01-04,Entretenimiento,porque nadie habla de serie y actor en las noticias grandes,9
c003511,seed_ent_4,2026-01-04,Entretenimiento,"no puedo creer lo que paso con concierto y pelicula, alguien mas lo vio",2
c003562,seed_cli_4,2026-01-04,Clima y Energia,yo creo que apagon y solar se van a poner peor el proximo mes,5
c003550,seed_cli_3,2026-01-04,Clima y Energia,yo creo que contaminacion y lluvia se van a poner peor el proximo mes,0
c003553,seed_cli_3,2026-01-04,Clima y Energia,porque nadie habla de contaminacion y sismo en las noticias grandes,1
c003513,seed_ent_4,2026-01-04,Entretenimiento,"mi familia esta afectada por banda, tambien por guion, gracias por cubrir el tema",1
c003586,seed_ent_1,2026-01-05,Entretenimiento,yo creo que actor y actriz se van a poner peor el proximo mes,2
c003627,seed_cli_4,2026-01-05,Clima y Energia,"este canal explico lluvia mejor que cualquier noticiero, mencionaron inundacion",3
c003629,seed_cli_3,2026-01-05,Clima y Energia,"primera vez que escucho de sismo, alguien me explica que paso con huracan",3
c003582,seed_ent_2,2026-01-05,Entretenimiento,"estreno otra vez en tendencias, la streaming va para largo",3
c003603,seed_dep_4,2026-01-05,Deportes,"no puedo creer lo que paso con seleccion y estadio, alguien mas lo vio",5
c003590,seed_ent_4,2026-01-05,Entretenimiento,"mi familia esta afectada por serie, tambien por concierto, gracias por cubrir el tema",2
c003579,seed_eco_1,2026-01-05,Economia,"todos hablando de gasolina y de credito, menos los medios tradicionales",2
c003578,seed_eco_4,2026-01-05,Economia,"interesante el analisis sobre mercado y empleo, deberian hacer una segunda parte",1
c003591,seed_ent_1,2026-01-05,Entretenimiento,"llevo dias viendo videos sobre festival, la cancion cada vez es peor",1
c003576,seed_eco_3,2026-01-05,Economia,porque nadie habla de sueldo y deuda en las noticias grandes,3
c003610,seed_dep_3,2026-01-05,Deportes,"todos hablando de transferencia y de portero, menos los medios tradicionales",4
c003651,seed_cli_1,2026-01-05,Clima y Energia,"interesante el analisis sobre solar y sequia, deberian hacer una segunda parte",3
c003652,seed_cli_3,2026-01-05,Clima y Energia,"este canal explico apagon mejor que cualquier noticiero, mencionaron sequia",5
c003593,seed_ent_5,2026-01-05,Entretenimiento,yo creo que festival y trailer se van a poner peor el proximo mes,3
c003658,seed_cli_5,2026-01-05,Clima y Energia,"tormenta otra vez en tendencias, la apagon va para largo",7
c003624,seed_dep_3,2026-01-05,Deportes,"liga otra vez en tendencias, la lesion va para largo",5
c003588,seed_ent_1,2026-01-05,Entretenimiento,"llevo dias viendo videos sobre cancion, la temporada cada vez es peor",6
c003612,seed_dep_1,2026-01-06,Deportes,"no puedo creer lo que paso con arbitro y partido, alguien mas lo vio",8
c003635,seed_cli_4,2026-01-06,Clima y Energia,"interesante el analisis sobre contaminacion y renovables, deberian hacer una segunda parte",1
c003642,seed_cli_3,2026-01-06,Clima y Energia,"llevo dias viendo videos sobre contaminacion, la incendio cada vez es peor",1
c003646,seed_cli_5,2026-01-06,Clima y Energia,"no puedo creer lo que paso con temperatura y energia, alguien mas lo vio",2
